time_s,current_A
0.478600,-0.410339
0.478800,-0.412498
0.479000,-0.367009
0.479200,-0.270785
0.479400,-0.196546
0.479600,-0.157544
0.479800,-0.033355
0.480000,-0.022303
0.480200,0.111800
0.480400,0.139392
0.480600,0.152503
0.480800,0.205393
0.481000,0.226642
0.481200,0.382661
0.481400,0.408050
0.481600,0.363144
0.481800,0.509041
0.482000,0.542734
0.482200,0.716208
0.482400,0.599408
0.482600,0.656901
0.482800,0.826012
0.483000,0.876855
0.483200,0.807079
0.483400,0.844702
0.483600,0.935639
0.483800,0.813421
0.484000,0.857997
0.484200,0.954546
0.484400,1.059782
0.484600,0.970328
0.484800,1.003074
0.485000,1.056689
0.485200,1.103371
0.485400,0.963272
0.485600,0.981445
0.485800,1.059686
0.486000,0.874947
0.486200,0.981156
0.486400,0.853911
0.486600,0.881430
0.486800,0.832197
0.487000,0.761116
0.487200,0.721358
0.487400,0.742789
0.487600,0.734324
0.487800,0.630937
0.488000,0.591291
0.488200,0.564385
0.488400,0.433173
0.488600,0.462764
0.488800,0.409092
0.489000,0.439198
0.489200,0.229885
0.489400,0.164477
0.489600,0.163782
0.489800,0.103746
0.490000,-0.026754
0.490200,-0.082949
0.490400,-0.098277
0.490600,-0.228761
0.490800,-0.269217
0.491000,-0.304537
0.491200,-0.318328
0.491400,-0.456009
0.491600,-0.573873
0.491800,-0.631657
0.492000,-0.650756
0.492200,-0.703082
0.492400,-0.692278
0.492600,-0.788413
0.492800,-0.805651
0.493000,-0.847721
0.493200,-0.866353
0.493400,-0.810181
0.493600,-0.871730
0.493800,-0.928970
0.494000,-0.974108
0.494200,-0.990245
0.494400,-0.965900
0.494600,-0.962906
0.494800,-1.043408
0.495000,-0.998176
0.495200,-1.099608
0.495400,-0.981529
0.495600,-0.944180
0.495800,-0.982587
0.496000,-0.860230
0.496200,-0.973838
0.496400,-0.893955
0.496600,-0.878098
0.496800,-0.849343
0.497000,-0.814733
0.497200,-0.765158
0.497400,-0.686571
0.497600,-0.615660
0.497800,-0.637537
0.498000,-0.547019
0.498200,-0.570915
0.498400,-0.443456
0.498600,-0.463879
0.498800,-0.313592
0.499000,-0.198485
0.499200,-0.254794
0.499400,-0.297008
0.499600,-0.152737
0.499800,-0.001197
0.500000,0.027654
0.500200,0.075236
0.500400,0.175767
0.500600,0.211604
0.500800,0.309576
0.501000,0.354988
0.501200,0.444210
0.501400,0.443719
0.501600,0.527017
0.501800,0.520470
0.502000,0.557712
0.502200,0.722762
0.502400,0.695357
0.502600,0.769213
0.502800,0.776700
0.503000,0.779691
0.503200,0.844877
0.503400,0.948106
0.503600,0.932589
0.503800,0.844203
0.504000,0.940294
0.504200,1.057698
0.504400,0.971597
0.504600,0.902091
0.504800,1.092679
0.505000,1.034120
0.505200,0.994526
0.505400,0.973544
0.505600,1.036405
0.505800,0.941484
0.506000,1.008469
0.506200,0.956886
0.506400,0.917061
0.506600,0.883582
0.506800,0.835580
0.507000,0.861299
0.507200,0.727246
0.507400,0.647872
0.507600,0.715269
0.507800,0.668986
0.508000,0.611797
0.508200,0.556213
0.508400,0.465727
0.508600,0.465153
0.508800,0.365847
0.509000,0.284661
0.509200,0.233095
0.509400,0.288413
0.509600,0.038584
0.509800,0.087780
0.510000,-0.083956
0.510200,-0.068202
0.510400,-0.147015
0.510600,-0.291633
0.510800,-0.229238
0.511000,-0.328019
0.511200,-0.473085
0.511400,-0.383801
0.511600,-0.410003
0.511800,-0.461321
0.512000,-0.569837
0.512200,-0.635121
0.512400,-0.618139
0.512600,-0.644849
0.512800,-0.713835
0.513000,-0.856094
0.513200,-0.834261
0.513400,-0.854331
0.513600,-0.995308
0.513800,-0.906308
0.514000,-0.837407
0.514200,-0.936586
0.514400,-0.908617
0.514600,-0.982969
0.514800,-1.001688
0.515000,-0.980936
0.515200,-1.038818
0.515400,-1.040303
0.515600,-0.918972
0.515800,-0.899966
0.516000,-1.000612
0.516200,-0.881377
0.516400,-0.909175
0.516600,-0.859316
0.516800,-0.821317
0.517000,-0.759299
0.517200,-0.766377
0.517400,-0.658461
0.517600,-0.669076
0.517800,-0.606215
0.518000,-0.629448
0.518200,-0.427894
0.518400,-0.458262
0.518600,-0.390129
0.518800,-0.448534
0.519000,-0.350152
0.519200,-0.186796
0.519400,-0.173037
0.519600,-0.221022
0.519800,-0.010876
0.520000,-0.027189
0.520200,0.133356
0.520400,0.120941
0.520600,0.197617
0.520800,0.307638
0.521000,0.264142
0.521200,0.318482
0.521400,0.415954
0.521600,0.523112
0.521800,0.469283
0.522000,0.504384
0.522200,0.678610
0.522400,0.654398
0.522600,0.709357
0.522800,0.677673
0.523000,0.775068
0.523200,0.843950
0.523400,0.922826
0.523600,0.866266
0.523800,1.012645
0.524000,0.916829
0.524200,0.934429
0.524400,1.059155
0.524600,1.002688
0.524800,0.970425
0.525000,0.992243
0.525200,1.065680
0.525400,1.065425
0.525600,0.941448
0.525800,0.966461
0.526000,0.955564
0.526200,0.880464
0.526400,0.902043
0.526600,0.876573
0.526800,0.901338
0.527000,0.869388
0.527200,0.754053
0.527400,0.718271
0.527600,0.717762
0.527800,0.608165
0.528000,0.617217
0.528200,0.531431
0.528400,0.433284
0.528600,0.377937
0.528800,0.440477
0.529000,0.301196
0.529200,0.330708
0.529400,0.161700
0.529600,0.139893
0.529800,0.182424
0.530000,-0.052869
0.530200,-0.157681
0.530400,-0.061004
0.530600,-0.228722
0.530800,-0.249725
0.531000,-0.338313
0.531200,-0.354716
0.531400,-0.473306
0.531600,-0.490751
0.531800,-0.513336
0.532000,-0.638201
0.532200,-0.672428
0.532400,-0.701916
0.532600,-0.800409
0.532800,-0.791641
0.533000,-0.803077
0.533200,-0.864305
0.533400,-0.889876
0.533600,-0.905822
0.533800,-0.962564
0.534000,-0.916503
0.534200,-0.896784
0.534400,-1.005506
0.534600,-0.967855
0.534800,-1.010008
0.535000,-0.981726
0.535200,-0.919738
0.535400,-0.966682
0.535600,-1.070958
0.535800,-0.945883
0.536000,-0.889413
0.536200,-0.940856
0.536400,-0.855045
0.536600,-0.910812
0.536800,-0.918605
0.537000,-0.801959
0.537200,-0.858337
0.537400,-0.740957
0.537600,-0.620205
0.537800,-0.732912
0.538000,-0.651760
0.538200,-0.587428
0.538400,-0.484920
0.538600,-0.444065
0.538800,-0.298168
0.539000,-0.261300
0.539200,-0.223926
0.539400,-0.180100
0.539600,-0.105672
0.539800,-0.105890
0.540000,0.042861
0.540200,0.007188
0.540400,0.167102
0.540600,0.246688
0.540800,0.259233
0.541000,0.300206
0.541200,0.388140
0.541400,0.282703
0.541600,0.496867
0.541800,0.530159
0.542000,0.585254
0.542200,0.672751
0.542400,0.680809
0.542600,0.671958
0.542800,0.763443
0.543000,0.812395
0.543200,0.850075
0.543400,0.884403
0.543600,0.956796
0.543800,0.875475
0.544000,0.959842
0.544200,1.033080
0.544400,0.895557
0.544600,1.001097
0.544800,0.968758
0.545000,0.981464
0.545200,0.952786
0.545400,0.983637
0.545600,1.074350
0.545800,0.905362
0.546000,0.892576
0.546200,0.864680
0.546400,0.991198
0.546600,0.853190
0.546800,0.843046
0.547000,0.788878
0.547200,0.723292
0.547400,0.717211
0.547600,0.807459
0.547800,0.707028
0.548000,0.545138
0.548200,0.568206
0.548400,0.440178
0.548600,0.336961
0.548800,0.419100
0.549000,0.367022
0.549200,0.300992
0.549400,0.163888
0.549600,0.116994
0.549800,0.100279
0.550000,0.019575
0.550200,-0.082472
0.550400,-0.206287
0.550600,-0.181688
0.550800,-0.194739
0.551000,-0.368896
0.551200,-0.336187
0.551400,-0.409202
0.551600,-0.444246
0.551800,-0.492228
0.552000,-0.622509
0.552200,-0.718272
0.552400,-0.711223
0.552600,-0.684512
0.552800,-0.797613
0.553000,-0.843719
0.553200,-0.935395
0.553400,-0.788674
0.553600,-0.863541
0.553800,-0.891282
0.554000,-0.902670
0.554200,-0.939748
0.554400,-0.994504
0.554600,-1.000303
0.554800,-1.019405
0.555000,-0.868263
0.555200,-0.970231
0.555400,-1.015305
0.555600,-0.959012
0.555800,-1.019127
0.556000,-0.875831
0.556200,-0.962830
0.556400,-0.879773
0.556600,-0.823008
0.556800,-0.825089
0.557000,-0.804293
0.557200,-0.769973
0.557400,-0.731791
0.557600,-0.713382
0.557800,-0.659898
0.558000,-0.513806
0.558200,-0.541254
0.558400,-0.521043
0.558600,-0.451594
0.558800,-0.313106
0.559000,-0.275237
0.559200,-0.220673
0.559400,-0.200257
0.559600,-0.096665
0.559800,-0.094969
0.560000,-0.012981
0.560200,0.111281
0.560400,0.169047
0.560600,0.138286
0.560800,0.205914
0.561000,0.314452
0.561200,0.454431
0.561400,0.330001
0.561600,0.495670
0.561800,0.467025
0.562000,0.556069
0.562200,0.619203
0.562400,0.663522
0.562600,0.702279
0.562800,0.770874
0.563000,0.782254
0.563200,0.771205
0.563400,0.915300
0.563600,0.942471
0.563800,0.971935
0.564000,0.874020
0.564200,0.983529
0.564400,1.016086
0.564600,0.940555
0.564800,0.998485
0.565000,0.994187
0.565200,1.090134
0.565400,1.088340
0.565600,0.899069
0.565800,1.093280
0.566000,0.905295
0.566200,0.978810
0.566400,0.953352
0.566600,0.826522
0.566800,0.868991
0.567000,0.803640
0.567200,0.798230
0.567400,0.740502
0.567600,0.744364
0.567800,0.641194
0.568000,0.579392
0.568200,0.590630
0.568400,0.510773
0.568600,0.462370
0.568800,0.334895
0.569000,0.256754
0.569200,0.220304
0.569400,0.156340
0.569600,0.164643
0.569800,0.111590
0.570000,-0.007757
0.570200,0.008755
0.570400,-0.056910
0.570600,-0.175211
0.570800,-0.289784
0.571000,-0.230248
0.571200,-0.371175
0.571400,-0.419471
0.571600,-0.498734
0.571800,-0.580316
0.572000,-0.661217
0.572200,-0.605781
0.572400,-0.723717
0.572600,-0.575992
0.572800,-0.824817
0.573000,-0.871886
0.573200,-0.818821
0.573400,-0.799841
0.573600,-0.901598
0.573800,-0.901164
0.574000,-1.043234
0.574200,-1.002459
0.574400,-1.035968
0.574600,-1.086867
0.574800,-0.992178
0.575000,-1.112141
0.575200,-1.064137
0.575400,-1.018974
0.575600,-1.023852
0.575800,-0.948763
0.576000,-0.935778
0.576200,-0.885087
0.576400,-0.867208
0.576600,-0.819266
0.576800,-0.844424
0.577000,-0.793844
0.577200,-0.744938
0.577400,-0.721886
0.577600,-0.704407
0.577800,-0.654046
0.578000,-0.628663
0.578200,-0.514746
0.578400,-0.486454
0.578600,-0.458938
0.578800,-0.401237
0.579000,-0.369537
0.579200,-0.199748
0.579400,-0.183450
0.579600,-0.168473
0.579800,-0.022363
0.580000,-0.028022
0.580200,-0.007535
0.580400,0.176394
0.580600,0.160526
0.580800,0.228245
0.581000,0.311076
0.581200,0.425254
0.581400,0.426781
0.581600,0.421798
0.581800,0.563021
0.582000,0.563536
0.582200,0.731820
0.582400,0.684491
0.582600,0.617217
0.582800,0.788381
0.583000,0.906247
0.583200,0.923124
0.583400,0.967854
0.583600,0.853839
0.583800,0.975384
0.584000,0.914957
0.584200,0.979798
0.584400,0.918640
0.584600,0.959892
0.584800,0.964214
0.585000,1.044928
0.585200,1.038063
0.585400,1.005956
0.585600,0.914766
0.585800,0.953001
0.586000,0.913751
0.586200,0.973260
0.586400,0.963736
0.586600,0.929126
0.586800,0.806567
0.587000,0.672040
0.587200,0.682165
0.587400,0.800050
0.587600,0.664484
0.587800,0.599888
0.588000,0.669918
0.588200,0.599085
0.588400,0.482976
0.588600,0.411109
0.588800,0.361519
0.589000,0.320375
0.589200,0.328692
0.589400,0.208505
0.589600,0.161635
0.589800,0.121254
0.590000,-0.058484
0.590200,-0.025047
0.590400,-0.140062
0.590600,-0.313186
0.590800,-0.355098
0.591000,-0.359923
0.591200,-0.341563
0.591400,-0.420089
0.591600,-0.472535
0.591800,-0.438280
0.592000,-0.651240
0.592200,-0.638796
0.592400,-0.669325
0.592600,-0.765782
0.592800,-0.769097
0.593000,-0.889014
0.593200,-0.773833
0.593400,-0.910387
0.593600,-0.803257
0.593800,-0.931400
0.594000,-0.899654
0.594200,-0.971248
0.594400,-0.983824
0.594600,-1.021316
0.594800,-0.992071
0.595000,-0.984100
0.595200,-1.037240
0.595400,-0.998367
0.595600,-1.012792
0.595800,-0.853600
0.596000,-0.955543
0.596200,-0.852515
0.596400,-0.914608
0.596600,-0.863342
0.596800,-0.910396
0.597000,-0.831371
0.597200,-0.759987
0.597400,-0.649668
0.597600,-0.673448
0.597800,-0.568238
0.598000,-0.555749
0.598200,-0.454457
0.598400,-0.484706
0.598600,-0.306268
0.598800,-0.392394
0.599000,-0.347340
0.599200,-0.309193
0.599400,-0.070830
0.599600,-0.084361
0.599800,-0.079497
0.600000,0.062451
0.600200,0.097175
0.600400,0.223640
0.600600,0.109990
0.600800,0.235422
0.601000,0.285891
0.601200,0.269440
0.601400,0.478796
0.601600,0.468234
0.601800,0.572808
0.602000,0.705774
0.602200,0.619762
0.602400,0.663489
0.602600,0.734902
0.602800,0.819876
0.603000,0.780681
0.603200,0.812780
0.603400,0.929166
0.603600,0.923759
0.603800,0.827540
0.604000,0.889787
0.604200,1.043645
0.604400,1.002384
0.604600,0.954005
0.604800,0.989506
0.605000,1.000662
0.605200,1.034813
0.605400,0.924202
0.605600,0.940240
0.605800,0.982231
0.606000,0.946065
0.606200,0.958369
0.606400,0.843352
0.606600,0.894163
0.606800,0.898907
0.607000,0.833358
0.607200,0.777469
0.607400,0.724174
0.607600,0.642805
0.607800,0.633824
0.608000,0.650771
0.608200,0.529875
0.608400,0.437263
0.608600,0.401167
0.608800,0.378167
0.609000,0.290341
0.609200,0.272955
0.609400,0.213524
0.609600,0.169782
0.609800,0.133968
0.610000,0.049793
0.610200,-0.109502
0.610400,-0.170510
0.610600,-0.191170
0.610800,-0.271249
0.611000,-0.365933
0.611200,-0.390209
0.611400,-0.449505
0.611600,-0.515346
0.611800,-0.551616
0.612000,-0.528863
0.612200,-0.627462
0.612400,-0.560957
0.612600,-0.720443
0.612800,-0.785017
0.613000,-0.808810
0.613200,-0.831503
0.613400,-0.854544
0.613600,-0.800991
0.613800,-0.972043
0.614000,-0.908104
0.614200,-0.958196
0.614400,-1.060842
0.614600,-0.953580
0.614800,-0.934646
0.615000,-1.042859
0.615200,-0.998473
0.615400,-1.078382
0.615600,-1.045228
0.615800,-0.916182
0.616000,-0.974377
0.616200,-0.985217
0.616400,-0.893354
0.616600,-0.902427
0.616800,-0.867869
0.617000,-0.772051
0.617200,-0.828600
0.617400,-0.774237
0.617600,-0.676843
0.617800,-0.588954
0.618000,-0.525877
0.618200,-0.569080
0.618400,-0.434885
0.618600,-0.464986
0.618800,-0.276814
0.619000,-0.365706
0.619200,-0.182266
0.619400,-0.220206
0.619600,-0.024671
0.619800,-0.033224
0.620000,-0.050801
0.620200,0.036679
0.620400,0.164392
0.620600,0.240014
0.620800,0.245154
0.621000,0.311250
0.621200,0.406042
0.621400,0.432369
0.621600,0.417078
0.621800,0.495178
0.622000,0.599541
0.622200,0.698198
0.622400,0.765346
0.622600,0.767945
0.622800,0.784878
0.623000,0.846458
0.623200,0.810990
0.623400,0.868645
0.623600,0.863621
0.623800,0.867339
0.624000,0.967734
0.624200,0.977859
0.624400,1.016670
0.624600,1.019420
0.624800,1.010159
0.625000,1.027831
0.625200,0.995893
0.625400,1.012759
0.625600,0.945980
0.625800,0.987068
0.626000,0.984477
0.626200,0.896292
0.626400,0.907419
0.626600,0.845127
0.626800,0.818003
0.627000,0.752771
0.627200,0.833802
0.627400,0.782253
0.627600,0.711419
0.627800,0.736034
0.628000,0.578323
0.628200,0.687415
0.628400,0.470377
0.628600,0.438539
0.628800,0.348236
0.629000,0.327633
0.629200,0.290471
0.629400,0.181685
0.629600,0.214169
0.629800,0.074748
0.630000,0.013524
0.630200,-0.108240
0.630400,-0.104408
0.630600,-0.194083
0.630800,-0.279102
0.631000,-0.347841
0.631200,-0.234536
0.631400,-0.438953
0.631600,-0.554603
0.631800,-0.570738
0.632000,-0.590364
0.632200,-0.610091
0.632400,-0.656807
0.632600,-0.695138
0.632800,-0.802756
0.633000,-0.791995
0.633200,-0.888131
0.633400,-0.907289
0.633600,-0.950713
0.633800,-0.989196
0.634000,-0.897846
0.634200,-0.934153
0.634400,-0.933454
0.634600,-0.990149
0.634800,-0.959186
0.635000,-1.088064
0.635200,-0.954872
0.635400,-0.983259
0.635600,-0.950932
0.635800,-0.949582
0.636000,-1.000409
0.636200,-1.004678
0.636400,-0.940430
0.636600,-0.848061
0.636800,-0.809823
0.637000,-0.877414
0.637200,-0.819568
0.637400,-0.765130
0.637600,-0.702412
0.637800,-0.705527
0.638000,-0.658888
0.638200,-0.576919
0.638400,-0.477441
0.638600,-0.484809
0.638800,-0.373915
0.639000,-0.256089
0.639200,-0.313779
0.639400,-0.197704
0.639600,-0.074095
0.639800,-0.083704
0.640000,-0.028683
0.640200,0.120965
0.640400,0.110023
0.640600,0.242606
0.640800,0.270138
0.641000,0.291875
0.641200,0.392109
0.641400,0.441802
0.641600,0.532798
0.641800,0.508410
0.642000,0.589846
0.642200,0.634348
0.642400,0.719755
0.642600,0.677710
0.642800,0.821362
0.643000,0.832333
0.643200,0.778482
0.643400,0.936720
0.643600,1.016532
0.643800,0.979868
0.644000,1.022406
0.644200,0.972852
0.644400,0.899212
0.644600,0.899909
0.644800,1.010781
0.645000,0.970401
0.645200,0.952298
0.645400,0.988977
0.645600,1.013067
0.645800,0.895945
0.646000,0.928613
0.646200,1.005270
0.646400,0.851063
0.646600,0.919795
0.646800,0.820091
0.647000,0.836307
0.647200,0.825380
0.647400,0.766033
0.647600,0.730005
0.647800,0.579844
0.648000,0.643468
0.648200,0.493192
0.648400,0.494731
0.648600,0.438692
0.648800,0.392381
0.649000,0.325865
0.649200,0.206499
0.649400,0.119888
0.649600,0.168951
0.649800,0.072082
0.650000,0.057469
0.650200,-0.065027
0.650400,-0.195591
0.650600,-0.139075
0.650800,-0.267208
0.651000,-0.291917
0.651200,-0.400498
0.651400,-0.343564
0.651600,-0.525582
0.651800,-0.552698
0.652000,-0.582413
0.652200,-0.692033
0.652400,-0.668021
0.652600,-0.648373
0.652800,-0.795036
0.653000,-0.789260
0.653200,-0.981800
0.653400,-0.878253
0.653600,-0.920479
0.653800,-0.970701
0.654000,-0.896984
0.654200,-0.984895
0.654400,-0.991161
0.654600,-1.010974
0.654800,-1.093868
0.655000,-1.056599
0.655200,-0.949972
0.655400,-1.097612
0.655600,-1.020603
0.655800,-0.988569
0.656000,-0.863875
0.656200,-0.891346
0.656400,-0.932686
0.656600,-0.811081
0.656800,-0.881354
0.657000,-0.758562
0.657200,-0.838457
0.657400,-0.675306
0.657600,-0.704854
0.657800,-0.688849
0.658000,-0.598642
0.658200,-0.521960
0.658400,-0.506491
0.658600,-0.398082
0.658800,-0.397274
0.659000,-0.277998
0.659200,-0.226579
0.659400,-0.190427
0.659600,-0.147402
0.659800,-0.055213
0.660000,0.027513
0.660200,0.165880
0.660400,0.172304
0.660600,0.236181
0.660800,0.403115
0.661000,0.334815
0.661200,0.392357
0.661400,0.460980
0.661600,0.431305
0.661800,0.513632
0.662000,0.562477
0.662200,0.669805
0.662400,0.675838
0.662600,0.735880
0.662800,0.824886
0.663000,0.852175
0.663200,0.836242
0.663400,0.842807
0.663600,0.961591
0.663800,0.968471
0.664000,0.870744
0.664200,0.952925
0.664400,0.990563
0.664600,1.031056
0.664800,1.043532
0.665000,1.014195
0.665200,1.027289
0.665400,0.995322
0.665600,0.948595
0.665800,0.955520
0.666000,0.952006
0.666200,0.928043
0.666400,0.810548
0.666600,0.856433
0.666800,0.847138
0.667000,0.794948
0.667200,0.758172
0.667400,0.753368
0.667600,0.630599
0.667800,0.556022
0.668000,0.570377
0.668200,0.574033
0.668400,0.566131
0.668600,0.464886
0.668800,0.294711
0.669000,0.297399
0.669200,0.261522
0.669400,0.196261
0.669600,0.152298
0.669800,0.016938
0.670000,0.003247
0.670200,-0.041774
0.670400,-0.084050
0.670600,-0.227667
0.670800,-0.265948
0.671000,-0.444208
0.671200,-0.399198
0.671400,-0.452000
0.671600,-0.532733
0.671800,-0.527546
0.672000,-0.590583
0.672200,-0.750385
0.672400,-0.673772
0.672600,-0.775385
0.672800,-0.746229
0.673000,-0.873110
0.673200,-0.842828
0.673400,-0.890465
0.673600,-0.889672
0.673800,-0.923542
0.674000,-0.963815
0.674200,-1.045397
0.674400,-1.056148
0.674600,-1.021309
0.674800,-0.998441
0.675000,-1.030412
0.675200,-0.966766
0.675400,-1.006076
0.675600,-1.030538
0.675800,-0.982488
0.676000,-0.939764
0.676200,-0.913532
0.676400,-0.810908
0.676600,-0.909752
0.676800,-0.848002
0.677000,-0.787711
0.677200,-0.771684
0.677400,-0.754000
0.677600,-0.762010
0.677800,-0.662966
0.678000,-0.641470
0.678200,-0.622157
0.678400,-0.521538
0.678600,-0.478134
0.678800,-0.338935
0.679000,-0.278962
0.679200,-0.293884
0.679400,-0.200393
0.679600,-0.218245
0.679800,-0.087508
0.680000,0.019949
0.680200,0.104037
0.680400,0.089681
0.680600,0.239974
0.680800,0.172905
0.681000,0.246636
0.681200,0.403608
0.681400,0.509335
0.681600,0.506425
0.681800,0.533810
0.682000,0.478026
0.682200,0.536302
0.682400,0.691018
0.682600,0.711065
0.682800,0.715221
0.683000,0.812294
0.683200,0.850084
0.683400,0.923527
0.683600,0.911657
0.683800,0.991196
0.684000,0.951456
0.684200,0.962816
0.684400,1.035503
0.684600,0.943193
0.684800,1.138749
0.685000,1.018763
0.685200,1.017068
0.685400,1.018370
0.685600,1.076144
0.685800,1.008209
0.686000,0.870804
0.686200,0.999950
0.686400,0.887782
0.686600,0.881664
0.686800,0.780365
0.687000,0.835327
0.687200,0.737945
0.687400,0.733977
0.687600,0.670342
0.687800,0.733675
0.688000,0.686898
0.688200,0.538152
0.688400,0.484953
0.688600,0.407107
0.688800,0.423425
0.689000,0.292571
0.689200,0.227623
0.689400,0.236311
0.689600,0.098418
0.689800,0.060903
0.690000,-0.079066
0.690200,-0.027581
0.690400,-0.028290
0.690600,-0.151320
0.690800,-0.175600
0.691000,-0.351322
0.691200,-0.356308
0.691400,-0.472937
0.691600,-0.493142
0.691800,-0.497216
0.692000,-0.582694
0.692200,-0.708056
0.692400,-0.750299
0.692600,-0.798027
0.692800,-0.745941
0.693000,-0.705822
0.693200,-0.776205
0.693400,-0.971106
0.693600,-0.833773
0.693800,-0.882956
0.694000,-1.028322
0.694200,-0.983743
0.694400,-0.927511
0.694600,-0.964593
0.694800,-1.063481
0.695000,-0.969463
0.695200,-1.104902
0.695400,-1.003256
0.695600,-0.925389
0.695800,-0.967663
0.696000,-0.976003
0.696200,-0.885309
0.696400,-0.856089
0.696600,-0.810805
0.696800,-0.800611
0.697000,-0.754948
0.697200,-0.733868
0.697400,-0.715692
0.697600,-0.680072
0.697800,-0.649287
0.698000,-0.648404
0.698200,-0.583592
0.698400,-0.495854
0.698600,-0.413707
0.698800,-0.296084
0.699000,-0.311107
0.699200,-0.198516
0.699400,-0.133416
0.699600,-0.136906
0.699800,-0.033056
0.700000,-0.012176
0.700200,0.128897
0.700400,0.157125
0.700600,0.127857
0.700800,0.256766
0.701000,0.391423
0.701200,0.359063
0.701400,0.448165
0.701600,0.509048
0.701800,0.483996
0.702000,0.613321
0.702200,0.567732
0.702400,0.653266
0.702600,0.782755
0.702800,0.788351
0.703000,0.793793
0.703200,0.866651
0.703400,0.873302
0.703600,0.905456
0.703800,0.962617
0.704000,0.914688
0.704200,0.970600
0.704400,0.966674
0.704600,0.912835
0.704800,0.952004
0.705000,1.078410
0.705200,1.017263
0.705400,0.925935
0.705600,0.905270
0.705800,0.962975
0.706000,1.029116
0.706200,0.920439
0.706400,0.970177
0.706600,0.893903
0.706800,0.867890
0.707000,0.742231
0.707200,0.817389
0.707400,0.712222
0.707600,0.727702
0.707800,0.596715
0.708000,0.596638
0.708200,0.553427
0.708400,0.474052
0.708600,0.446007
0.708800,0.354805
0.709000,0.276564
0.709200,0.328964
0.709400,0.239829
0.709600,0.087290
0.709800,0.091213
0.710000,-0.037134
0.710200,-0.122025
0.710400,-0.073643
0.710600,-0.272586
0.710800,-0.202347
0.711000,-0.321653
0.711200,-0.378702
0.711400,-0.405292
0.711600,-0.452694
0.711800,-0.577144
0.712000,-0.551899
0.712200,-0.631755
0.712400,-0.747350
0.712600,-0.737462
0.712800,-0.701449
0.713000,-0.725187
0.713200,-0.808461
0.713400,-0.935824
0.713600,-0.880297
0.713800,-0.887233
0.714000,-0.914771
0.714200,-0.929335
0.714400,-0.964124
0.714600,-0.995735
0.714800,-1.028445
0.715000,-1.094897
0.715200,-0.981045
0.715400,-0.982812
0.715600,-0.954408
0.715800,-1.035460
0.716000,-0.918806
0.716200,-0.827049
0.716400,-0.900905
0.716600,-0.879390
0.716800,-0.828878
0.717000,-0.707400
0.717200,-0.821696
0.717400,-0.718808
0.717600,-0.724530
0.717800,-0.664774
0.718000,-0.590265
0.718200,-0.468461
0.718400,-0.391704
0.718600,-0.403372
0.718800,-0.386954
0.719000,-0.184380
0.719200,-0.270068
0.719400,-0.215938
0.719600,-0.214080
0.719800,0.007014
0.720000,0.048412
0.720200,0.183681
0.720400,0.055857
0.720600,0.260290
0.720800,0.252197
0.721000,0.349322
0.721200,0.285736
0.721400,0.499183
0.721600,0.521080
0.721800,0.533881
0.722000,0.620041
0.722200,0.599149
0.722400,0.655575
0.722600,0.705796
0.722800,0.677877
0.723000,0.852105
0.723200,0.903908
0.723400,0.841239
0.723600,0.922237
0.723800,0.916499
0.724000,0.967470
0.724200,0.937204
0.724400,0.938116
0.724600,1.044718
0.724800,0.994833
0.725000,1.101105
0.725200,1.000342
0.725400,0.945811
0.725600,1.043634
0.725800,1.000123
0.726000,0.987400
0.726200,0.989307
0.726400,0.872187
0.726600,0.869944
0.726800,0.835755
0.727000,0.744480
0.727200,0.757334
0.727400,0.795788
0.727600,0.696414
0.727800,0.570121
0.728000,0.509993
0.728200,0.619066
0.728400,0.477238
0.728600,0.393409
0.728800,0.354425
0.729000,0.235152
0.729200,0.319845
0.729400,0.167729
0.729600,0.193703
0.729800,0.065373
0.730000,0.071477
0.730200,-0.049956
0.730400,-0.082672
0.730600,-0.151427
0.730800,-0.217525
0.731000,-0.291620
0.731200,-0.379767
0.731400,-0.330008
0.731600,-0.527101
0.731800,-0.535611
0.732000,-0.587041
0.732200,-0.617302
0.732400,-0.706021
0.732600,-0.713231
0.732800,-0.778955
0.733000,-0.888115
0.733200,-0.843850
0.733400,-0.931335
0.733600,-0.991546
0.733800,-0.922933
0.734000,-0.926662
0.734200,-0.942248
0.734400,-0.953929
0.734600,-1.088744
0.734800,-1.066078
0.735000,-0.901324
0.735200,-1.050387
0.735400,-0.961573
0.735600,-1.016634
0.735800,-0.964600
0.736000,-0.982719
0.736200,-0.901699
0.736400,-0.897988
0.736600,-0.898721
0.736800,-0.896837
0.737000,-0.795628
0.737200,-0.831149
0.737400,-0.707595
0.737600,-0.553223
0.737800,-0.569915
0.738000,-0.551868
0.738200,-0.540107
0.738400,-0.578691
0.738600,-0.491894
0.738800,-0.303985
0.739000,-0.348505
0.739200,-0.283652
0.739400,-0.195664
0.739600,-0.178436
0.739800,-0.124129
0.740000,-0.002524
0.740200,0.018214
0.740400,0.088282
0.740600,0.148322
0.740800,0.274808
0.741000,0.297411
0.741200,0.359196
0.741400,0.455627
0.741600,0.474652
0.741800,0.521914
0.742000,0.611308
0.742200,0.670834
0.742400,0.677193
0.742600,0.732999
0.742800,0.731424
0.743000,0.765983
0.743200,0.882785
0.743400,0.898554
0.743600,0.927592
0.743800,0.943819
0.744000,0.953367
0.744200,1.003404
0.744400,1.029043
0.744600,1.037676
0.744800,0.992988
0.745000,1.069350
