time_s,current_A
0.481600,1.304925
0.481800,1.335807
0.482000,1.492390
0.482200,1.174100
0.482400,1.113752
0.482600,1.274845
0.482800,1.154783
0.483000,1.122494
0.483200,1.390953
0.483400,1.715315
0.483600,1.531930
0.483800,1.583084
0.484000,1.233677
0.484200,1.598296
0.484400,1.516112
0.484600,1.371368
0.484800,1.475343
0.485000,1.465518
0.485200,1.289412
0.485400,1.520883
0.485600,1.681678
0.485800,1.498386
0.486000,1.423061
0.486200,1.529661
0.486400,1.665913
0.486600,1.314074
0.486800,1.529407
0.487000,1.279209
0.487200,1.360677
0.487400,1.199451
0.487600,1.183182
0.487800,1.508150
0.488000,1.103436
0.488200,1.435965
0.488400,1.668407
0.488600,1.534830
0.488800,1.213633
0.489000,1.143674
0.489200,1.076541
0.489400,0.994874
0.489600,0.722542
0.489800,0.166665
0.490000,-0.130914
0.490200,-0.479142
0.490400,-0.715762
0.490600,-0.673484
0.490800,-1.329263
0.491000,-1.482455
0.491200,-1.583268
0.491400,-1.336670
0.491600,-1.414909
0.491800,-1.497594
0.492000,-1.369218
0.492200,-1.398412
0.492400,-1.223851
0.492600,-0.881444
0.492800,-1.241738
0.493000,-1.394860
0.493200,-1.542370
0.493400,-1.699531
0.493600,-1.427668
0.493800,-1.454394
0.494000,-1.623115
0.494200,-1.350577
0.494400,-1.498941
0.494600,-1.354891
0.494800,-1.403906
0.495000,-1.466570
0.495200,-1.591568
0.495400,-1.492936
0.495600,-1.375800
0.495800,-1.608797
0.496000,-1.487239
0.496200,-1.718708
0.496400,-1.420712
0.496600,-1.451080
0.496800,-1.622940
0.497000,-1.414513
0.497200,-1.184652
0.497400,-1.472956
0.497600,-1.428877
0.497800,-1.290110
0.498000,-0.994799
0.498200,-1.464047
0.498400,-1.334417
0.498600,-1.392982
0.498800,-1.501725
0.499000,-1.311741
0.499200,-1.256460
0.499400,-1.024859
0.499600,-0.937841
0.499800,-0.361085
0.500000,0.134864
0.500200,0.366033
0.500400,0.852226
0.500600,1.058237
0.500800,1.180354
0.501000,1.241722
0.501200,1.340358
0.501400,1.211425
0.501600,1.368646
0.501800,1.385060
0.502000,1.572112
0.502200,1.358934
0.502400,1.138507
0.502600,1.068196
0.502800,1.293385
0.503000,1.502676
0.503200,1.409531
0.503400,1.579319
0.503600,1.510552
0.503800,1.663848
0.504000,1.313611
0.504200,1.773204
0.504400,1.335235
0.504600,1.590165
0.504800,1.407508
0.505000,1.422626
0.505200,1.412170
0.505400,1.509446
0.505600,1.570736
0.505800,1.691331
0.506000,1.764392
0.506200,1.606071
0.506400,1.794772
0.506600,1.511967
0.506800,1.604239
0.507000,1.445219
0.507200,1.241987
0.507400,1.311286
0.507600,1.343710
0.507800,1.274856
0.508000,1.376727
0.508200,1.492965
0.508400,1.405202
0.508600,0.990419
0.508800,1.665038
0.509000,1.291273
0.509200,1.065793
0.509400,0.802571
0.509600,0.638183
0.509800,0.273007
0.510000,-0.110551
0.510200,-0.459738
0.510400,-0.609189
0.510600,-0.666633
0.510800,-1.066199
0.511000,-1.167522
0.511200,-1.469909
0.511400,-1.416302
0.511600,-1.344736
0.511800,-1.462094
0.512000,-1.378658
0.512200,-1.151503
0.512400,-1.104691
0.512600,-1.273989
0.512800,-1.503641
0.513000,-1.425250
0.513200,-1.658823
0.513400,-1.486741
0.513600,-1.499411
0.513800,-1.596904
0.514000,-1.516943
0.514200,-1.470042
0.514400,-1.463578
0.514600,-1.651335
0.514800,-1.486325
0.515000,-1.378524
0.515200,-1.211528
0.515400,-1.511894
0.515600,-1.419481
0.515800,-1.400854
0.516000,-1.582694
0.516200,-1.384036
0.516400,-1.357395
0.516600,-1.290964
0.516800,-1.373859
0.517000,-1.026891
0.517200,-1.416660
0.517400,-0.965489
0.517600,-1.152990
0.517800,-1.078628
0.518000,-1.362804
0.518200,-1.236489
0.518400,-1.194662
0.518600,-1.595106
0.518800,-1.437796
0.519000,-1.657099
0.519200,-1.216035
0.519400,-1.093589
0.519600,-0.721315
0.519800,0.081127
0.520000,0.257671
0.520200,0.141502
0.520400,0.772011
0.520600,1.091028
0.520800,1.138600
0.521000,1.362657
0.521200,1.454695
0.521400,1.230010
0.521600,1.254009
0.521800,1.389005
0.522000,1.329709
0.522200,1.173402
0.522400,1.149078
0.522600,1.270634
0.522800,1.457290
0.523000,1.369438
0.523200,1.686033
0.523400,1.393648
0.523600,1.566688
0.523800,1.503153
0.524000,1.641394
0.524200,1.415339
0.524400,1.791217
0.524600,1.217513
0.524800,1.705657
0.525000,1.453498
0.525200,1.531199
0.525400,1.671284
0.525600,1.630757
0.525800,1.423073
0.526000,1.643213
0.526200,1.836419
0.526400,1.404627
0.526600,1.815786
0.526800,1.500479
0.527000,1.315927
0.527200,1.190374
0.527400,1.250608
0.527600,0.974943
0.527800,1.217399
0.528000,1.275360
0.528200,1.201998
0.528400,1.520885
0.528600,1.399187
0.528800,1.317928
0.529000,1.287111
0.529200,1.242551
0.529400,0.982171
0.529600,0.583504
0.529800,0.376267
0.530000,-0.007601
0.530200,-0.528339
0.530400,-0.731926
0.530600,-0.884287
0.530800,-1.103464
0.531000,-1.370406
0.531200,-1.311781
0.531400,-1.578995
0.531600,-1.551056
0.531800,-1.400848
0.532000,-1.090164
0.532200,-1.255198
0.532400,-1.309540
0.532600,-1.052480
0.532800,-1.367409
0.533000,-1.045701
0.533200,-1.519316
0.533400,-1.649781
0.533600,-1.562675
0.533800,-1.593660
0.534000,-1.674358
0.534200,-1.142281
0.534400,-1.454313
0.534600,-1.401468
0.534800,-1.517617
0.535000,-1.526650
0.535200,-1.294501
0.535400,-1.722482
0.535600,-1.673537
0.535800,-1.569673
0.536000,-1.350543
0.536200,-1.612475
0.536400,-1.475298
0.536600,-1.493862
0.536800,-1.248185
0.537000,-1.618620
0.537200,-1.213973
0.537400,-1.313936
0.537600,-1.129502
0.537800,-1.402578
0.538000,-1.311140
0.538200,-1.378536
0.538400,-1.559074
0.538600,-1.624064
0.538800,-1.500359
0.539000,-1.316422
0.539200,-1.302822
0.539400,-1.020699
0.539600,-0.971520
0.539800,-0.413017
0.540000,0.153538
0.540200,0.463196
0.540400,0.675612
0.540600,1.007736
0.540800,1.065046
0.541000,1.579577
0.541200,1.723462
0.541400,1.456726
0.541600,1.797311
0.541800,1.261133
0.542000,1.127137
0.542200,1.173242
0.542400,1.235311
0.542600,1.630911
0.542800,1.282194
0.543000,1.251963
0.543200,1.307855
0.543400,1.669025
0.543600,1.687316
0.543800,1.483476
0.544000,1.271832
0.544200,1.363288
0.544400,1.760294
0.544600,1.574426
0.544800,1.458154
0.545000,1.720325
0.545200,1.742084
0.545400,1.465714
0.545600,1.499472
0.545800,1.445270
0.546000,1.510509
0.546200,1.333349
0.546400,1.314163
0.546600,1.239623
0.546800,1.605274
0.547000,1.146701
0.547200,1.616862
0.547400,1.174544
0.547600,1.528837
0.547800,1.224928
0.548000,1.079871
0.548200,1.555727
0.548400,1.618988
0.548600,1.296094
0.548800,1.363549
0.549000,1.200042
0.549200,1.171206
0.549400,0.987362
0.549600,0.635943
0.549800,0.084586
0.550000,-0.087132
0.550200,-0.251892
0.550400,-0.719985
0.550600,-1.020304
0.550800,-1.328901
0.551000,-1.427419
0.551200,-1.201955
0.551400,-1.602969
0.551600,-1.300585
0.551800,-1.356102
0.552000,-1.278077
0.552200,-1.389539
0.552400,-1.321001
0.552600,-1.284959
0.552800,-1.402468
0.553000,-1.331196
0.553200,-1.374008
0.553400,-1.172115
0.553600,-1.495993
0.553800,-1.843134
0.554000,-1.378747
0.554200,-1.563158
0.554400,-1.200319
0.554600,-1.250467
0.554800,-1.524125
0.555000,-1.331715
0.555200,-1.537429
0.555400,-1.470702
0.555600,-1.400710
0.555800,-1.365627
0.556000,-1.418919
0.556200,-1.545049
0.556400,-1.165207
0.556600,-1.552775
0.556800,-1.683704
0.557000,-1.593116
0.557200,-1.103267
0.557400,-1.295599
0.557600,-1.244376
0.557800,-1.361065
0.558000,-1.382704
0.558200,-1.481224
0.558400,-1.338036
0.558600,-1.446609
0.558800,-1.348046
0.559000,-1.284996
0.559200,-1.253167
0.559400,-1.189998
0.559600,-0.920520
0.559800,0.096578
0.560000,0.221726
0.560200,0.558447
0.560400,0.587459
0.560600,0.972614
0.560800,1.066981
0.561000,1.139099
0.561200,1.324981
0.561400,1.630930
0.561600,1.534820
0.561800,1.217653
0.562000,1.267576
0.562200,1.392054
0.562400,1.182589
0.562600,1.296039
0.562800,1.384645
0.563000,1.439551
0.563200,1.480745
0.563400,1.399967
0.563600,1.455075
0.563800,1.386250
0.564000,1.318999
0.564200,1.515365
0.564400,1.624546
0.564600,1.264063
0.564800,1.489281
0.565000,1.557695
0.565200,1.172825
0.565400,1.430518
0.565600,1.749039
0.565800,1.615368
0.566000,1.272631
0.566200,1.655049
0.566400,1.425561
0.566600,1.601718
0.566800,1.339111
0.567000,1.372956
0.567200,1.243736
0.567400,1.284575
0.567600,1.183143
0.567800,1.246155
0.568000,1.138458
0.568200,1.436759
0.568400,1.435001
0.568600,1.189522
0.568800,1.562235
0.569000,1.309468
0.569200,1.213549
0.569400,1.085872
0.569600,0.737887
0.569800,0.532200
0.570000,-0.043994
0.570200,-0.202255
0.570400,-0.670212
0.570600,-0.895043
0.570800,-1.128741
0.571000,-1.149802
0.571200,-1.305085
0.571400,-1.498444
0.571600,-1.504898
0.571800,-1.370623
0.572000,-1.428814
0.572200,-1.437515
0.572400,-1.587443
0.572600,-1.516490
0.572800,-1.026557
0.573000,-1.479386
0.573200,-1.157104
0.573400,-1.437548
0.573600,-1.545185
0.573800,-1.781388
0.574000,-1.552499
0.574200,-1.248749
0.574400,-1.268462
0.574600,-1.429970
0.574800,-1.620635
0.575000,-1.583575
0.575200,-1.576224
0.575400,-1.279382
0.575600,-1.257349
0.575800,-1.503193
0.576000,-1.598662
0.576200,-1.323991
0.576400,-1.684507
0.576600,-1.490248
0.576800,-1.373179
0.577000,-1.510331
0.577200,-1.419755
0.577400,-1.391162
0.577600,-1.055726
0.577800,-0.992531
0.578000,-1.297580
0.578200,-1.403393
0.578400,-1.498684
0.578600,-1.431740
0.578800,-1.495831
0.579000,-1.350466
0.579200,-1.127300
0.579400,-1.031985
0.579600,-0.717088
0.579800,-0.385238
0.580000,-0.047635
0.580200,0.291202
0.580400,0.802980
0.580600,0.705578
0.580800,1.425427
0.581000,1.356241
0.581200,1.504800
0.581400,1.540764
0.581600,1.302499
0.581800,1.226006
0.582000,1.159958
0.582200,1.242626
0.582400,1.373115
0.582600,1.196537
0.582800,1.415557
0.583000,1.025723
0.583200,1.384788
0.583400,1.673092
0.583600,1.512075
0.583800,1.431926
0.584000,1.454673
0.584200,1.078374
0.584400,1.350337
0.584600,1.629692
0.584800,1.360945
0.585000,1.370318
0.585200,1.098563
0.585400,1.226480
0.585600,1.680615
0.585800,1.625171
0.586000,1.358584
0.586200,1.461712
0.586400,1.533345
0.586600,1.318602
0.586800,1.142002
0.587000,1.357030
0.587200,1.410259
0.587400,1.372880
0.587600,1.399520
0.587800,1.046652
0.588000,1.323484
0.588200,1.322892
0.588400,1.395625
0.588600,1.400235
0.588800,1.314230
0.589000,0.883243
0.589200,1.363559
0.589400,1.020687
0.589600,0.466007
0.589800,0.428389
0.590000,-0.067096
0.590200,-0.420265
0.590400,-0.803912
0.590600,-0.890648
0.590800,-1.309258
0.591000,-1.500436
0.591200,-1.243536
0.591400,-1.458834
0.591600,-1.430831
0.591800,-1.259290
0.592000,-1.414937
0.592200,-1.349909
0.592400,-1.222377
0.592600,-1.515308
0.592800,-1.291203
0.593000,-1.494268
0.593200,-1.314303
0.593400,-1.416022
0.593600,-1.475539
0.593800,-1.797341
0.594000,-1.568709
0.594200,-1.709167
0.594400,-1.507637
0.594600,-1.818397
0.594800,-1.679460
0.595000,-1.261645
0.595200,-1.392977
0.595400,-1.524178
0.595600,-1.638419
0.595800,-1.695215
0.596000,-1.523176
0.596200,-1.607842
0.596400,-1.305724
0.596600,-1.525736
0.596800,-1.433815
0.597000,-1.589187
0.597200,-1.378473
0.597400,-1.257552
0.597600,-1.324153
0.597800,-1.352530
0.598000,-1.265762
0.598200,-1.135937
0.598400,-1.386963
0.598600,-1.260374
0.598800,-1.320057
0.599000,-1.173258
0.599200,-1.280743
0.599400,-1.002227
0.599600,-0.719066
0.599800,-0.275478
0.600000,0.118862
0.600200,0.376178
0.600400,0.820156
0.600600,0.886688
0.600800,1.322092
0.601000,1.488283
0.601200,1.514922
0.601400,1.452127
0.601600,1.515707
0.601800,1.229059
0.602000,1.344553
0.602200,1.324763
0.602400,1.068807
0.602600,1.355289
0.602800,1.137045
0.603000,1.316724
0.603200,1.448588
0.603400,1.388411
0.603600,1.550104
0.603800,1.566281
0.604000,1.430172
0.604200,1.617773
0.604400,1.387484
0.604600,1.814301
0.604800,1.431913
0.605000,1.264306
0.605200,1.300684
0.605400,1.643242
0.605600,1.440735
0.605800,1.328012
0.606000,1.681257
0.606200,1.493962
0.606400,1.635734
0.606600,1.638356
0.606800,1.483793
0.607000,1.740297
0.607200,1.065656
0.607400,1.161408
0.607600,1.229842
0.607800,1.618862
0.608000,1.584499
0.608200,1.556464
0.608400,1.289590
0.608600,1.330375
0.608800,1.289013
0.609000,1.218397
0.609200,1.413191
0.609400,0.934623
0.609600,0.671926
0.609800,0.473577
0.610000,-0.249529
0.610200,-0.349523
0.610400,-0.853181
0.610600,-1.015350
0.610800,-1.277248
0.611000,-1.431608
0.611200,-1.379460
0.611400,-1.398820
0.611600,-1.441681
0.611800,-1.307557
0.612000,-1.445091
0.612200,-1.177448
0.612400,-1.299165
0.612600,-1.356650
0.612800,-1.443582
0.613000,-1.417121
0.613200,-1.162028
0.613400,-1.507519
0.613600,-1.709382
0.613800,-1.418475
0.614000,-1.623989
0.614200,-1.490013
0.614400,-1.592956
0.614600,-1.278989
0.614800,-1.536949
0.615000,-1.230321
0.615200,-1.605724
0.615400,-1.515041
0.615600,-1.292108
0.615800,-1.507351
0.616000,-1.212480
0.616200,-1.596669
0.616400,-1.499165
0.616600,-1.212249
0.616800,-1.669712
0.617000,-1.626574
0.617200,-1.443694
0.617400,-1.162095
0.617600,-1.509712
0.617800,-1.190129
0.618000,-1.235793
0.618200,-1.061002
0.618400,-1.251886
0.618600,-1.377394
0.618800,-1.209427
0.619000,-1.255076
0.619200,-1.258295
0.619400,-1.142879
0.619600,-0.774055
0.619800,-0.363430
0.620000,0.026253
0.620200,0.037140
0.620400,0.655716
0.620600,0.975475
0.620800,1.271416
0.621000,1.579931
0.621200,1.441145
0.621400,1.295568
0.621600,1.135996
0.621800,1.466212
0.622000,1.184436
0.622200,1.409711
0.622400,1.477848
0.622600,1.052490
0.622800,1.407452
0.623000,1.574805
0.623200,1.595479
0.623400,1.183565
0.623600,1.409673
0.623800,1.364271
0.624000,1.631721
0.624200,1.594576
0.624400,1.097424
0.624600,1.425981
0.624800,1.568443
0.625000,1.462196
0.625200,1.470275
0.625400,1.416356
0.625600,1.343266
0.625800,1.530019
0.626000,1.561014
0.626200,1.648586
0.626400,1.642196
0.626600,1.510901
0.626800,1.606860
0.627000,1.324673
0.627200,1.107764
0.627400,1.355659
0.627600,1.287192
0.627800,1.354226
0.628000,1.125131
0.628200,1.631779
0.628400,1.515284
0.628600,1.388802
0.628800,1.272979
0.629000,1.497484
0.629200,1.024019
0.629400,1.310393
0.629600,0.596670
0.629800,0.615495
0.630000,-0.027671
0.630200,-0.120307
0.630400,-0.798881
0.630600,-0.968363
0.630800,-1.068573
0.631000,-1.236600
0.631200,-1.248183
0.631400,-1.505123
0.631600,-1.395987
0.631800,-1.175902
0.632000,-1.420587
0.632200,-1.193805
0.632400,-1.301109
0.632600,-1.253220
0.632800,-1.311685
0.633000,-1.499154
0.633200,-1.481727
0.633400,-1.476282
0.633600,-1.553130
0.633800,-1.320387
0.634000,-1.401706
0.634200,-1.489080
0.634400,-1.616579
0.634600,-1.594709
0.634800,-1.152264
0.635000,-1.591483
0.635200,-1.431256
0.635400,-1.416963
0.635600,-1.548806
0.635800,-1.682908
0.636000,-1.670934
0.636200,-1.638273
0.636400,-1.644145
0.636600,-1.298863
0.636800,-1.443992
0.637000,-1.459481
0.637200,-1.308324
0.637400,-1.183908
0.637600,-1.319928
0.637800,-1.144389
0.638000,-1.505471
0.638200,-1.187465
0.638400,-1.410051
0.638600,-1.439204
0.638800,-1.517249
0.639000,-1.520089
0.639200,-1.439286
0.639400,-1.085604
0.639600,-0.600499
0.639800,-0.501611
0.640000,-0.232267
0.640200,0.221060
0.640400,0.630925
0.640600,0.919363
0.640800,1.169951
0.641000,1.490802
0.641200,1.600685
0.641400,1.732821
0.641600,1.164972
0.641800,1.234777
0.642000,1.419571
0.642200,1.211581
0.642400,1.397353
0.642600,1.315168
0.642800,1.561248
0.643000,1.537319
0.643200,1.601776
0.643400,1.436241
0.643600,1.523102
0.643800,1.510510
0.644000,1.327316
0.644200,1.753342
0.644400,1.613915
0.644600,1.419351
0.644800,1.644024
0.645000,1.345445
0.645200,1.172615
0.645400,1.622211
0.645600,1.310323
0.645800,1.503211
0.646000,1.584118
0.646200,1.614117
0.646400,1.664981
0.646600,1.585149
0.646800,1.525107
0.647000,1.262299
0.647200,1.368504
0.647400,1.058268
0.647600,1.502555
0.647800,1.069301
0.648000,1.262833
0.648200,1.165329
0.648400,1.299183
0.648600,1.434016
0.648800,1.333984
0.649000,1.507548
0.649200,1.223320
0.649400,0.901752
0.649600,0.668613
0.649800,0.540374
0.650000,0.136331
0.650200,-0.528235
0.650400,-0.790748
0.650600,-0.899970
0.650800,-1.136280
0.651000,-1.493469
0.651200,-1.300928
0.651400,-1.565633
0.651600,-1.213134
0.651800,-1.283743
0.652000,-1.484587
0.652200,-1.359047
0.652400,-1.350204
0.652600,-1.260119
0.652800,-1.354964
0.653000,-1.552735
0.653200,-1.651762
0.653400,-1.415668
0.653600,-1.494786
0.653800,-1.540467
0.654000,-1.512590
0.654200,-1.625415
0.654400,-1.474508
0.654600,-1.090329
0.654800,-1.272150
0.655000,-1.483261
0.655200,-1.526841
0.655400,-1.900171
0.655600,-1.341803
0.655800,-1.414586
0.656000,-1.634774
0.656200,-1.771054
0.656400,-1.711011
0.656600,-1.431362
0.656800,-1.456025
0.657000,-1.277172
0.657200,-1.311401
0.657400,-1.139087
0.657600,-1.212798
0.657800,-1.155367
0.658000,-1.628251
0.658200,-1.548312
0.658400,-1.463361
0.658600,-1.270067
0.658800,-1.131218
0.659000,-1.360547
0.659200,-1.281022
0.659400,-1.264433
0.659600,-0.559116
0.659800,-0.439948
0.660000,0.443750
0.660200,0.246509
0.660400,1.004442
0.660600,1.083443
0.660800,1.035045
0.661000,1.370733
0.661200,1.529004
0.661400,1.398214
0.661600,1.534406
0.661800,1.485554
0.662000,1.404249
0.662200,1.277215
0.662400,1.091994
0.662600,1.272583
0.662800,1.350777
0.663000,1.099504
0.663200,1.468009
0.663400,1.483501
0.663600,1.343227
0.663800,1.506347
0.664000,1.506423
0.664200,1.822091
0.664400,1.535125
0.664600,1.626512
0.664800,1.430663
0.665000,1.158913
0.665200,1.549187
0.665400,1.372377
0.665600,1.451767
0.665800,1.374631
0.666000,1.564115
0.666200,1.716074
0.666400,1.677632
0.666600,1.735950
0.666800,1.701817
0.667000,1.074030
0.667200,1.145325
0.667400,1.012872
0.667600,1.363024
0.667800,1.175724
0.668000,1.241422
0.668200,1.330670
0.668400,1.466094
0.668600,1.209204
0.668800,1.224468
0.669000,1.336106
0.669200,1.369097
0.669400,0.967378
0.669600,0.569901
0.669800,0.035188
0.670000,0.142901
0.670200,-0.467809
0.670400,-0.860766
0.670600,-1.228487
0.670800,-1.405150
0.671000,-1.480093
0.671200,-1.449125
0.671400,-1.613313
0.671600,-1.380852
0.671800,-1.400127
0.672000,-0.981500
0.672200,-1.535352
0.672400,-1.244013
0.672600,-1.258000
0.672800,-1.478951
0.673000,-1.366623
0.673200,-1.327184
0.673400,-1.483548
0.673600,-1.330052
0.673800,-1.882951
0.674000,-1.679535
0.674200,-1.311319
0.674400,-1.365303
0.674600,-1.390029
0.674800,-1.263353
0.675000,-1.727484
0.675200,-1.328994
0.675400,-1.311450
0.675600,-1.600912
0.675800,-1.138191
0.676000,-1.523747
0.676200,-1.885213
0.676400,-1.480530
0.676600,-1.606000
0.676800,-1.267874
0.677000,-1.298720
0.677200,-1.414056
0.677400,-1.058733
0.677600,-1.127317
0.677800,-1.403874
0.678000,-1.337605
0.678200,-1.285623
0.678400,-1.463348
0.678600,-1.482162
0.678800,-1.407789
0.679000,-1.495781
0.679200,-1.524200
0.679400,-0.935318
0.679600,-0.986985
0.679800,-0.506375
0.680000,-0.265737
0.680200,0.110153
0.680400,0.752604
0.680600,0.937842
0.680800,1.150525
0.681000,1.138526
0.681200,1.314920
0.681400,1.488470
0.681600,1.400895
0.681800,1.486561
0.682000,1.459563
0.682200,1.241853
0.682400,0.990397
0.682600,1.170604
0.682800,1.309714
0.683000,1.264438
0.683200,1.284430
0.683400,1.508484
0.683600,1.902267
0.683800,1.483069
0.684000,1.552779
0.684200,1.335772
0.684400,1.688617
0.684600,1.602317
0.684800,1.569195
0.685000,1.643969
0.685200,1.384234
0.685400,1.425743
0.685600,1.758589
0.685800,1.627486
0.686000,1.220316
0.686200,1.624521
0.686400,1.450466
0.686600,1.632747
0.686800,1.503852
0.687000,1.119830
0.687200,1.364692
0.687400,1.315695
0.687600,1.322754
0.687800,1.366015
0.688000,1.539194
0.688200,1.425243
0.688400,1.412143
0.688600,1.604197
0.688800,1.749708
0.689000,1.473172
0.689200,1.220216
0.689400,1.036068
0.689600,0.727057
0.689800,0.360197
0.690000,0.324776
0.690200,-0.469777
0.690400,-0.515414
0.690600,-0.990067
0.690800,-1.411348
0.691000,-1.364159
0.691200,-1.495314
0.691400,-1.345365
0.691600,-1.395013
0.691800,-1.516464
0.692000,-1.094148
0.692200,-1.116166
0.692400,-1.030326
0.692600,-1.248556
0.692800,-1.329728
0.693000,-1.275377
0.693200,-1.529245
0.693400,-1.478513
0.693600,-1.564073
0.693800,-1.775453
0.694000,-1.534081
0.694200,-1.598722
0.694400,-1.538490
0.694600,-1.416538
0.694800,-1.257455
0.695000,-1.567316
0.695200,-1.498819
0.695400,-1.585868
0.695600,-1.626634
0.695800,-1.621762
0.696000,-1.582667
0.696200,-1.468417
0.696400,-1.489654
0.696600,-1.656550
0.696800,-1.248499
0.697000,-1.239249
0.697200,-1.459546
0.697400,-1.100484
0.697600,-1.219194
0.697800,-1.303154
0.698000,-1.261087
0.698200,-1.367026
0.698400,-1.326946
0.698600,-1.403905
0.698800,-1.463911
0.699000,-1.639785
0.699200,-1.110208
0.699400,-1.027236
0.699600,-0.571958
0.699800,-0.285168
0.700000,-0.052150
0.700200,0.510868
0.700400,0.719377
0.700600,0.995734
0.700800,1.168568
0.701000,1.588445
0.701200,1.306307
0.701400,1.383601
0.701600,1.223108
0.701800,1.472170
0.702000,1.227476
0.702200,1.209181
0.702400,1.190694
0.702600,1.293509
0.702800,1.136754
0.703000,1.044425
0.703200,1.511279
0.703400,1.180988
0.703600,1.665842
0.703800,1.790077
0.704000,1.528566
0.704200,1.727501
0.704400,1.498469
0.704600,1.710991
0.704800,1.379903
0.705000,1.085268
0.705200,1.436348
0.705400,1.727300
0.705600,1.582353
0.705800,1.455279
0.706000,1.602535
0.706200,1.701966
0.706400,1.524879
0.706600,1.891980
0.706800,1.365011
0.707000,1.531288
0.707200,1.438658
0.707400,1.179127
0.707600,1.204569
0.707800,1.432401
0.708000,1.336517
0.708200,1.413871
0.708400,1.163313
0.708600,1.530402
0.708800,1.456392
0.709000,1.326325
0.709200,1.243419
0.709400,0.909805
0.709600,0.599865
0.709800,0.321137
0.710000,-0.069630
0.710200,-0.030340
0.710400,-0.551870
0.710600,-1.116458
0.710800,-0.883841
0.711000,-1.400840
0.711200,-1.408879
0.711400,-1.297389
0.711600,-1.704207
0.711800,-1.398714
0.712000,-1.400799
0.712200,-1.248924
0.712400,-1.212727
0.712600,-1.295690
0.712800,-1.342915
0.713000,-1.221142
0.713200,-1.397401
0.713400,-1.491808
0.713600,-1.515540
0.713800,-1.280914
0.714000,-1.527299
0.714200,-1.609744
0.714400,-1.788457
0.714600,-1.686196
0.714800,-1.518389
0.715000,-1.456257
0.715200,-1.531678
0.715400,-1.418434
0.715600,-1.587384
0.715800,-1.669750
0.716000,-1.461303
0.716200,-1.350888
0.716400,-1.703796
0.716600,-1.461464
0.716800,-1.728374
0.717000,-1.602092
0.717200,-1.412683
0.717400,-1.113864
0.717600,-1.385041
0.717800,-1.402101
0.718000,-1.309386
0.718200,-1.357598
0.718400,-1.526478
0.718600,-1.134069
0.718800,-1.453102
0.719000,-1.318874
0.719200,-1.249552
0.719400,-0.905192
0.719600,-0.503407
0.719800,-0.107870
0.720000,-0.114340
0.720200,0.522539
0.720400,0.771102
0.720600,1.117368
0.720800,1.175503
0.721000,1.307855
0.721200,1.553654
0.721400,1.575206
0.721600,1.643566
0.721800,1.392942
0.722000,1.298762
0.722200,0.910708
0.722400,1.026546
0.722600,1.224963
0.722800,1.159209
0.723000,1.503031
0.723200,1.246120
0.723400,1.422826
0.723600,1.468417
0.723800,1.737009
0.724000,1.461964
0.724200,1.600439
0.724400,1.531463
0.724600,1.606599
0.724800,1.575867
0.725000,1.434984
0.725200,1.193891
0.725400,1.436344
0.725600,1.499114
0.725800,1.575478
0.726000,1.442566
0.726200,1.727433
0.726400,1.539764
0.726600,1.359947
0.726800,1.373889
0.727000,1.670193
0.727200,1.424024
0.727400,1.441369
0.727600,1.111997
0.727800,1.176361
0.728000,1.212585
0.728200,1.390819
0.728400,1.382608
0.728600,1.358578
0.728800,1.358687
0.729000,1.216806
0.729200,1.162309
0.729400,1.138170
0.729600,0.461679
0.729800,0.409391
0.730000,0.207014
0.730200,-0.384897
0.730400,-0.767982
0.730600,-0.832553
0.730800,-1.336918
0.731000,-1.339315
0.731200,-1.569274
0.731400,-1.712517
0.731600,-1.431506
0.731800,-1.552669
0.732000,-1.316549
0.732200,-1.112432
0.732400,-0.990096
0.732600,-1.270072
0.732800,-1.171485
0.733000,-1.321067
0.733200,-1.500090
0.733400,-1.786738
0.733600,-1.293747
0.733800,-1.713663
0.734000,-1.345784
0.734200,-1.452056
0.734400,-1.648509
0.734600,-1.424306
0.734800,-1.128399
0.735000,-1.209652
0.735200,-1.525242
0.735400,-1.577902
0.735600,-1.487076
0.735800,-1.557404
0.736000,-1.373239
0.736200,-1.445359
0.736400,-1.791557
0.736600,-1.429220
0.736800,-1.469487
0.737000,-1.375345
0.737200,-1.287026
0.737400,-1.104292
0.737600,-1.121566
0.737800,-1.392147
0.738000,-1.323591
0.738200,-1.430438
0.738400,-1.660985
0.738600,-1.448408
0.738800,-1.136584
0.739000,-1.592718
0.739200,-1.192894
0.739400,-0.979609
0.739600,-0.645490
0.739800,-0.501828
0.740000,-0.213767
0.740200,0.150630
0.740400,0.888290
0.740600,0.823785
0.740800,1.114351
0.741000,1.651606
0.741200,1.303159
0.741400,1.483362
0.741600,1.568280
0.741800,1.515518
0.742000,1.115062
0.742200,1.172683
0.742400,1.313589
0.742600,1.573454
0.742800,1.210141
0.743000,1.306869
0.743200,1.505560
0.743400,1.590970
0.743600,1.639759
0.743800,1.429344
0.744000,1.473392
0.744200,1.564902
0.744400,1.691454
0.744600,1.435333
0.744800,1.444990
0.745000,1.286111
0.745200,1.727819
0.745400,1.494245
0.745600,1.663771
0.745800,1.537062
0.746000,1.565990
0.746200,1.331251
0.746400,1.215107
0.746600,1.685807
0.746800,1.454332
0.747000,1.411876
0.747200,1.137010
0.747400,1.148641
0.747600,1.427580
0.747800,1.540708
0.748000,1.221608
0.748200,1.463883
